Date,continent ,country,lat,long,confirmed,death,recovered
2020-06-16,Asia,Vietnam,16,108,0,0,2
2020-06-17,Asia,Vietnam,16,108,1,0,0
2020-06-18,Asia,Vietnam,16,108,7,0,0
2020-06-19,Asia,Vietnam,16,108,7,0,1
2020-06-20,Asia,Vietnam,16,108,0,0,1
2020-06-21,Asia,Vietnam,16,108,0,0,0
2020-06-22,Asia,Vietnam,16,108,0,0,1
2020-06-23,Asia,Vietnam,16,108,0,0,1
2020-06-24,Asia,Vietnam,16,108,3,0,0
2020-06-25,Asia,Vietnam,16,108,0,0,0
2020-06-26,Asia,Vietnam,16,108,1,0,1
2020-06-27,Asia,Vietnam,16,108,2,0,0
2020-06-28,Asia,Vietnam,16,108,0,0,0
2020-06-29,Asia,Vietnam,16,108,0,0,5
2020-06-30,Asia,Vietnam,16,108,0,0,0
2020-07-01,Asia,Vietnam,16,108,0,0,1
2020-07-02,Asia,Vietnam,16,108,0,0,4
2020-07-03,Asia,Vietnam,16,108,0,0,0
2020-07-04,Asia,Vietnam,16,108,0,0,0
2020-07-05,Asia,Vietnam,16,108,0,0,0
2020-07-06,Asia,Vietnam,16,108,14,0,1
2020-07-07,Asia,Vietnam,16,108,0,0,1
2020-07-08,Asia,Vietnam,16,108,0,0,5
2020-01-22,Asia,India,21,78,0,0,0
2020-01-23,Asia,India,21,78,0,0,0
2020-01-24,Asia,India,21,78,0,0,0
2020-01-25,Asia,India,21,78,0,0,0
2020-01-26,Asia,India,21,78,0,0,0
2020-01-27,Asia,India,21,78,0,0,0
2020-01-28,Asia,India,21,78,0,0,0
2020-01-29,Asia,India,21,78,0,0,0
2020-01-30,Asia,India,21,78,1,0,0
2020-01-31,Asia,India,21,78,0,0,0
2020-02-01,Asia,India,21,78,0,0,0
2020-02-02,Asia,India,21,78,1,0,0
2020-02-03,Asia,India,21,78,1,0,0
2020-02-04,Asia,India,21,78,0,0,0
2020-02-05,Asia,India,21,78,0,0,0
2020-02-06,Asia,India,21,78,0,0,0
2020-02-07,Asia,India,21,78,0,0,0
2020-02-08,Asia,India,21,78,0,0,0
2020-02-09,Asia,India,21,78,0,0,0
2020-02-10,Asia,India,21,78,0,0,0
2020-02-11,Asia,India,21,78,0,0,0
2020-02-12,Asia,India,21,78,0,0,0
2020-02-13,Asia,India,21,78,0,0,0
2020-02-14,Asia,India,21,78,0,0,0
2020-02-15,Asia,India,21,78,0,0,0
2020-02-16,Asia,India,21,78,0,0,3
2020-02-17,Asia,India,21,78,0,0,0
2020-02-18,Asia,India,21,78,0,0,0
2020-02-19,Asia,India,21,78,0,0,0
2020-02-20,Asia,India,21,78,0,0,0
2020-02-21,Asia,India,21,78,0,0,0
2020-02-22,Asia,India,21,78,0,0,0
2020-02-23,Asia,India,21,78,0,0,0
2020-02-24,Asia,India,21,78,0,0,0
2020-02-25,Asia,India,21,78,0,0,0
2020-02-26,Asia,India,21,78,0,0,0
2020-02-27,Asia,India,21,78,0,0,0
2020-02-28,Asia,India,21,78,0,0,0
2020-02-29,Asia,India,21,78,0,0,0
2020-03-01,Asia,India,21,78,0,0,0
2020-03-02,Asia,India,21,78,2,0,0
2020-03-03,Asia,India,21,78,0,0,0
2020-03-04,Asia,India,21,78,23,0,0
2020-03-05,Asia,India,21,78,2,0,0
2020-03-06,Asia,India,21,78,1,0,0
2020-03-07,Asia,India,21,78,3,0,0
2020-03-08,Asia,India,21,78,5,0,0
2020-03-09,Asia,India,21,78,4,0,0
2020-03-10,Asia,India,21,78,13,0,1
2020-03-11,Asia,India,21,78,6,1,0
2020-03-12,Asia,India,21,78,11,0,0
2020-03-13,Asia,India,21,78,9,1,0
2020-03-14,Asia,India,21,78,20,0,0
2020-03-15,Asia,India,21,78,11,0,9
2020-03-16,Asia,India,21,78,6,0,0
2020-03-17,Asia,India,21,78,23,1,1
2020-03-18,Asia,India,21,78,14,0,0
2020-03-19,Asia,India,21,78,38,1,1
2020-03-20,Asia,India,21,78,50,1,5
2020-03-21,Asia,India,21,78,86,-1,3
2020-03-22,Asia,India,21,78,66,3,4
2020-03-23,Asia,India,21,78,103,3,0
2020-03-24,Asia,India,21,78,37,0,13
2020-03-25,Asia,India,21,78,121,2,3
2020-03-26,Asia,India,21,78,70,8,2
2020-03-27,Asia,India,21,78,160,0,28
2020-03-28,Asia,India,21,78,100,4,11
2020-03-29,Asia,India,21,78,37,3,11
2020-03-30,Asia,India,21,78,227,5,7
2020-03-31,Asia,India,21,78,146,3,21
2020-04-01,Asia,India,21,78,601,23,25
2020-04-02,Asia,India,21,78,545,14,43
2020-04-03,Asia,India,21,78,24,0,1
2020-04-04,Asia,India,21,78,515,14,37
2020-04-05,Asia,India,21,78,506,13,0
2020-04-06,Asia,India,21,78,1190,37,146
2020-04-07,Asia,India,21,78,533,14,46
2020-04-08,Asia,India,21,78,605,28,85
2020-04-09,Asia,India,21,78,809,48,114
2020-04-10,Asia,India,21,78,873,20,154
2020-04-11,Asia,India,21,78,848,42,195
2020-04-12,Asia,India,21,78,759,43,111
2020-04-13,Asia,India,21,78,1248,27,101
2020-04-14,Asia,India,21,78,1034,35,178
2020-04-15,Asia,India,21,78,835,12,73
2020-04-16,Asia,India,21,78,1108,43,336
2020-04-17,Asia,India,21,78,922,38,273
2020-04-18,Asia,India,21,78,1370,35,422
2020-04-19,Asia,India,21,78,1893,38,391
2020-04-20,Asia,India,21,78,924,33,419
2020-04-21,Asia,India,21,78,1541,53,702
2020-04-22,Asia,India,21,78,1290,36,395
2020-04-23,Asia,India,21,78,1707,40,642
2020-04-24,Asia,India,21,78,1453,59,486
2020-04-25,Asia,India,21,78,1753,45,441
2020-04-26,Asia,India,21,78,1607,56,584
2020-04-27,Asia,India,21,78,1561,58,614
2020-04-28,Asia,India,21,78,1873,69,610
2020-04-29,Asia,India,21,78,1738,71,690
2020-04-30,Asia,India,21,78,1801,75,631
2020-05-01,Asia,India,21,78,2394,69,939
2020-05-02,Asia,India,21,78,2442,100,812
2020-05-03,Asia,India,21,78,2806,68,956
2020-05-04,Asia,India,21,78,3932,175,1072
2020-05-05,Asia,India,21,78,2963,127,1295
2020-05-06,Asia,India,21,78,3587,92,1189
2020-05-07,Asia,India,21,78,3364,104,1445
2020-05-08,Asia,India,21,78,3344,96,1111
2020-05-09,Asia,India,21,78,3113,116,1414
2020-05-10,Asia,India,21,78,4353,111,1668
2020-05-11,Asia,India,21,78,3607,82,1580
2020-05-12,Asia,India,21,78,3524,121,1871
2020-05-13,Asia,India,21,78,3763,136,1980
2020-05-14,Asia,India,21,78,3942,98,1569
2020-05-15,Asia,India,21,78,3787,104,2289
2020-05-16,Asia,India,21,78,4864,118,3966
2020-05-17,Asia,India,21,78,5050,154,2571
2020-05-18,Asia,India,21,78,4630,131,2438
2020-05-19,Asia,India,21,78,6147,146,3076
2020-05-20,Asia,India,21,78,5553,132,3113
2020-05-21,Asia,India,21,78,6198,150,3131
2020-05-22,Asia,India,21,78,6568,142,3271
2020-05-23,Asia,India,21,78,6629,142,2561
2020-05-24,Asia,India,21,78,7113,156,3307
2020-05-25,Asia,India,21,78,6414,148,3014
2020-05-26,Asia,India,21,78,5843,172,3571
2020-05-27,Asia,India,21,78,7293,190,3472
2020-05-28,Asia,India,21,78,7300,177,3171
2020-05-29,Asia,India,21,78,8105,269,11707
2020-05-30,Asia,India,21,78,8336,205,4309
2020-05-31,Asia,India,21,78,8782,223,4916
2020-06-01,Asia,India,21,78,7761,200,3902
2020-06-02,Asia,India,21,78,8821,221,4531
2020-06-03,Asia,India,21,78,9633,259,3786
2020-06-04,Asia,India,21,78,9889,275,4379
2020-06-05,Asia,India,21,78,9471,286,4783
2020-06-06,Asia,India,21,78,10438,297,5462
2020-06-07,Asia,India,21,78,10864,261,5153
2020-06-08,Asia,India,21,78,8442,266,5247
2020-06-09,Asia,India,21,78,10218,277,5575
2020-06-10,Asia,India,21,78,10459,352,536
2020-06-11,Asia,India,21,78,10930,396,11989
2020-06-12,Asia,India,21,78,11458,386,7135
2020-06-13,Asia,India,21,78,11929,311,8049
2020-06-14,Asia,India,21,78,11502,325,7419
2020-06-15,Asia,India,21,78,10667,380,10215
2020-06-16,Asia,India,21,78,10974,2003,6922
2020-06-17,Asia,India,21,78,12881,334,7390
2020-06-18,Asia,India,21,78,13586,336,10386
2020-06-19,Asia,India,21,78,14516,375,9120
2020-06-20,Asia,India,21,78,15403,306,13897
2020-06-21,Asia,India,21,78,14831,445,9468
2020-06-22,Asia,India,21,78,14933,312,10994
2020-06-23,Asia,India,21,78,15968,465,10495
2020-06-24,Asia,India,21,78,16922,418,13012
2020-06-25,Asia,India,21,78,17296,407,13940
2020-06-26,Asia,India,21,78,18552,384,10244
2020-06-27,Asia,India,21,78,19906,410,13832
2020-06-28,Asia,India,21,78,19459,380,12010
2020-06-29,Asia,India,21,78,18522,418,13099
2020-06-30,Asia,India,21,78,18641,507,13090
2020-07-01,Asia,India,21,78,19160,434,11948
2020-07-02,Asia,India,21,78,20903,379,20032
2020-07-03,Asia,India,21,78,22771,442,14335
2020-07-04,Asia,India,21,78,24850,613,14856
2020-07-05,Asia,India,21,78,24248,425,15350
2020-07-06,Asia,India,21,78,22251,466,15501
2020-07-07,Asia,India,21,78,22753,483,16897
2020-07-08,Asia,India,21,78,24879,487,19547
