Date,continent ,country,lat,long,confirmed,death,recovered
2020-01-23,South America,Brazil,-14.235,-51.9253,0,0,0
2020-01-24,South America,Brazil,-14.235,-51.9253,0,0,0
2020-01-25,South America,Brazil,-14.235,-51.9253,0,0,0
2020-01-26,South America,Brazil,-14.235,-51.9253,0,0,0
2020-01-27,South America,Brazil,-14.235,-51.9253,0,0,0
2020-01-28,South America,Brazil,-14.235,-51.9253,0,0,0
2020-01-29,South America,Brazil,-14.235,-51.9253,0,0,0
2020-01-30,South America,Brazil,-14.235,-51.9253,0,0,0
2020-01-31,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-01,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-02,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-03,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-04,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-05,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-06,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-07,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-08,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-09,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-10,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-11,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-12,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-13,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-14,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-15,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-16,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-17,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-18,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-19,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-20,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-21,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-22,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-23,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-24,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-25,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-26,South America,Brazil,-14.235,-51.9253,1,0,0
2020-02-27,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-28,South America,Brazil,-14.235,-51.9253,0,0,0
2020-02-29,South America,Brazil,-14.235,-51.9253,1,0,0
2020-03-01,South America,Brazil,-14.235,-51.9253,0,0,0
2020-03-02,South America,Brazil,-14.235,-51.9253,0,0,0
2020-03-03,South America,Brazil,-14.235,-51.9253,0,0,0
2020-03-04,South America,Brazil,-14.235,-51.9253,2,0,0
2020-03-05,South America,Brazil,-14.235,-51.9253,0,0,0
2020-03-06,South America,Brazil,-14.235,-51.9253,9,0,0
2020-03-07,South America,Brazil,-14.235,-51.9253,0,0,0
2020-03-08,South America,Brazil,-14.235,-51.9253,7,0,0
2020-03-09,South America,Brazil,-14.235,-51.9253,5,0,0
2020-03-10,South America,Brazil,-14.235,-51.9253,6,0,0
2020-03-11,South America,Brazil,-14.235,-51.9253,7,0,0
2020-03-12,South America,Brazil,-14.235,-51.9253,14,0,0
2020-03-13,South America,Brazil,-14.235,-51.9253,99,0,0
2020-03-14,South America,Brazil,-14.235,-51.9253,0,0,0
2020-03-15,South America,Brazil,-14.235,-51.9253,11,0,0
2020-03-16,South America,Brazil,-14.235,-51.9253,38,0,1
2020-03-17,South America,Brazil,-14.235,-51.9253,121,1,1
2020-03-18,South America,Brazil,-14.235,-51.9253,51,2,0
2020-03-19,South America,Brazil,-14.235,-51.9253,249,3,0
2020-03-20,South America,Brazil,-14.235,-51.9253,172,5,0
2020-03-21,South America,Brazil,-14.235,-51.9253,228,4,0
2020-03-22,South America,Brazil,-14.235,-51.9253,525,10,0
2020-03-23,South America,Brazil,-14.235,-51.9253,378,9,0
2020-03-24,South America,Brazil,-14.235,-51.9253,323,12,0
2020-03-25,South America,Brazil,-14.235,-51.9253,307,13,0
2020-03-26,South America,Brazil,-14.235,-51.9253,431,18,4
2020-03-27,South America,Brazil,-14.235,-51.9253,432,15,0
2020-03-28,South America,Brazil,-14.235,-51.9253,487,19,0
2020-03-29,South America,Brazil,-14.235,-51.9253,352,25,0
2020-03-30,South America,Brazil,-14.235,-51.9253,323,23,114
2020-03-31,South America,Brazil,-14.235,-51.9253,1138,42,7
2020-04-01,South America,Brazil,-14.235,-51.9253,1119,39,0
2020-04-02,South America,Brazil,-14.235,-51.9253,1208,84,0
2020-04-03,South America,Brazil,-14.235,-51.9253,1012,35,0
2020-04-04,South America,Brazil,-14.235,-51.9253,1304,86,0
2020-04-05,South America,Brazil,-14.235,-51.9253,770,41,0
2020-04-06,South America,Brazil,-14.235,-51.9253,1031,78,0
2020-04-07,South America,Brazil,-14.235,-51.9253,1873,122,0
2020-04-08,South America,Brazil,-14.235,-51.9253,2136,133,0
2020-04-09,South America,Brazil,-14.235,-51.9253,1922,131,46
2020-04-10,South America,Brazil,-14.235,-51.9253,1546,107,0
2020-04-11,South America,Brazil,-14.235,-51.9253,1089,67,0
2020-04-12,South America,Brazil,-14.235,-51.9253,1465,99,0
2020-04-13,South America,Brazil,-14.235,-51.9253,1238,105,0
2020-04-14,South America,Brazil,-14.235,-51.9253,1832,204,2873
2020-04-15,South America,Brazil,-14.235,-51.9253,3058,204,10980
2020-04-16,South America,Brazil,-14.235,-51.9253,2105,188,0
2020-04-17,South America,Brazil,-14.235,-51.9253,3257,217,0
2020-04-18,South America,Brazil,-14.235,-51.9253,2976,213,0
2020-04-19,South America,Brazil,-14.235,-51.9253,1996,108,8104
2020-04-20,South America,Brazil,-14.235,-51.9253,2089,125,0
2020-04-21,South America,Brazil,-14.235,-51.9253,2336,154,861
2020-04-22,South America,Brazil,-14.235,-51.9253,2678,165,2327
2020-04-23,South America,Brazil,-14.235,-51.9253,4279,425,1255
2020-04-24,South America,Brazil,-14.235,-51.9253,4007,373,1082
2020-04-25,South America,Brazil,-14.235,-51.9253,5281,353,1505
2020-04-26,South America,Brazil,-14.235,-51.9253,3776,229,992
2020-04-27,South America,Brazil,-14.235,-51.9253,4346,317,990
2020-04-28,South America,Brazil,-14.235,-51.9253,5789,480,1402
2020-04-29,South America,Brazil,-14.235,-51.9253,6450,430,1588
2020-04-30,South America,Brazil,-14.235,-51.9253,7502,493,1803
2020-05-01,South America,Brazil,-14.235,-51.9253,5015,406,2104
2020-05-02,South America,Brazil,-14.235,-51.9253,4898,349,2898
2020-05-03,South America,Brazil,-14.235,-51.9253,4726,290,2054
2020-05-04,South America,Brazil,-14.235,-51.9253,6794,316,2824
2020-05-05,South America,Brazil,-14.235,-51.9253,6835,571,2406
2020-05-06,South America,Brazil,-14.235,-51.9253,11156,650,3149
2020-05-07,South America,Brazil,-14.235,-51.9253,9162,602,3980
2020-05-08,South America,Brazil,-14.235,-51.9253,11121,827,3947
2020-05-09,South America,Brazil,-14.235,-51.9253,9167,639,2388
2020-05-10,South America,Brazil,-14.235,-51.9253,6638,467,3272
2020-05-11,South America,Brazil,-14.235,-51.9253,6895,530,2427
2020-05-12,South America,Brazil,-14.235,-51.9253,8620,808,5213
2020-05-13,South America,Brazil,-14.235,-51.9253,11923,779,5827
2020-05-14,South America,Brazil,-14.235,-51.9253,13028,759,1055
2020-05-15,South America,Brazil,-14.235,-51.9253,17126,963,5491
2020-05-16,South America,Brazil,-14.235,-51.9253,13220,700,4702
2020-05-17,South America,Brazil,-14.235,-51.9253,7569,456,4450
2020-05-18,South America,Brazil,-14.235,-51.9253,14288,735,6337
2020-05-19,South America,Brazil,-14.235,-51.9253,16517,1130,6335
2020-05-20,South America,Brazil,-14.235,-51.9253,19694,876,9889
2020-05-21,South America,Brazil,-14.235,-51.9253,18508,1188,9277
2020-05-22,South America,Brazil,-14.235,-51.9253,20803,1001,9470
2020-05-23,South America,Brazil,-14.235,-51.9253,16508,965,7157
2020-05-24,South America,Brazil,-14.235,-51.9253,15813,653,7324
2020-05-25,South America,Brazil,-14.235,-51.9253,11687,807,3922
2020-05-26,South America,Brazil,-14.235,-51.9253,16324,1039,4760
2020-05-27,South America,Brazil,-14.235,-51.9253,20599,1086,8054
2020-05-28,South America,Brazil,-14.235,-51.9253,26417,1156,10957
2020-05-29,South America,Brazil,-14.235,-51.9253,26928,1124,11872
2020-05-30,South America,Brazil,-14.235,-51.9253,33274,956,11416
2020-05-31,South America,Brazil,-14.235,-51.9253,16409,480,5663
2020-06-01,South America,Brazil,-14.235,-51.9253,11598,623,4525
2020-06-02,South America,Brazil,-14.235,-51.9253,28936,1262,12558
2020-06-03,South America,Brazil,-14.235,-51.9253,28633,1349,14979
2020-06-04,South America,Brazil,-14.235,-51.9253,30925,1473,16346
2020-06-05,South America,Brazil,-14.235,-51.9253,30830,1005,11977
2020-06-06,South America,Brazil,-14.235,-51.9253,27075,904,10209
2020-06-07,South America,Brazil,-14.235,-51.9253,18912,525,6803
2020-06-08,South America,Brazil,-14.235,-51.9253,15654,679,94305
2020-06-09,South America,Brazil,-14.235,-51.9253,32091,1272,18480
2020-06-10,South America,Brazil,-14.235,-51.9253,32913,1274,17179
2020-06-11,South America,Brazil,-14.235,-51.9253,30412,1239,16049
2020-06-12,South America,Brazil,-14.235,-51.9253,25982,909,15158
2020-06-13,South America,Brazil,-14.235,-51.9253,21704,892,14313
2020-06-14,South America,Brazil,-14.235,-51.9253,17110,612,9705
2020-06-15,South America,Brazil,-14.235,-51.9253,20647,627,8568
2020-06-16,South America,Brazil,-14.235,-51.9253,34918,1282,12296
2020-06-17,South America,Brazil,-14.235,-51.9253,32188,1269,31041
2020-06-18,South America,Brazil,-14.235,-51.9253,22765,1238,13534
2020-06-19,South America,Brazil,-14.235,-51.9253,54771,1206,17051
2020-06-20,South America,Brazil,-14.235,-51.9253,34666,1022,25148
2020-06-21,South America,Brazil,-14.235,-51.9253,15762,615,11339
2020-06-22,South America,Brazil,-14.235,-51.9253,23129,680,13618
2020-06-23,South America,Brazil,-14.235,-51.9253,39436,1374,26227
2020-06-24,South America,Brazil,-14.235,-51.9253,42725,1185,32506
2020-06-25,South America,Brazil,-14.235,-51.9253,39483,1141,19055
2020-06-26,South America,Brazil,-14.235,-51.9253,46860,990,22875
2020-06-27,South America,Brazil,-14.235,-51.9253,38693,1109,25316
2020-06-28,South America,Brazil,-14.235,-51.9253,30476,552,18303
2020-06-29,South America,Brazil,-14.235,-51.9253,24052,692,11793
2020-06-30,South America,Brazil,-14.235,-51.9253,33846,1280,30507
2020-07-01,South America,Brazil,-14.235,-51.9253,46712,1038,29324
2020-07-02,South America,Brazil,-14.235,-51.9253,48105,1252,140050
2020-07-03,South America,Brazil,-14.235,-51.9253,42223,1290,26923
2020-07-04,South America,Brazil,-14.235,-51.9253,37923,1091,6116
2020-07-05,South America,Brazil,-14.235,-51.9253,26051,602,38314
2020-07-06,South America,Brazil,-14.235,-51.9253,20229,620,33497
2020-07-07,South America,Brazil,-14.235,-51.9253,45305,1254,44470
2020-07-08,South America,Brazil,-14.235,-51.9253,44571,1223,32832
2020-01-22,South America,Chile,-35.6751,-71.543,0,0,0
2020-01-23,South America,Chile,-35.6751,-71.543,0,0,0
2020-01-24,South America,Chile,-35.6751,-71.543,0,0,0
2020-01-25,South America,Chile,-35.6751,-71.543,0,0,0
2020-01-26,South America,Chile,-35.6751,-71.543,0,0,0
2020-01-27,South America,Chile,-35.6751,-71.543,0,0,0
2020-01-28,South America,Chile,-35.6751,-71.543,0,0,0
2020-01-29,South America,Chile,-35.6751,-71.543,0,0,0
2020-01-30,South America,Chile,-35.6751,-71.543,0,0,0
2020-01-31,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-01,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-02,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-03,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-04,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-05,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-06,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-07,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-08,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-09,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-10,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-11,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-12,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-13,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-14,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-15,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-16,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-17,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-18,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-19,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-20,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-21,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-22,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-23,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-24,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-25,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-26,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-27,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-28,South America,Chile,-35.6751,-71.543,0,0,0
2020-02-29,South America,Chile,-35.6751,-71.543,0,0,0
2020-03-01,South America,Chile,-35.6751,-71.543,0,0,0
2020-03-02,South America,Chile,-35.6751,-71.543,0,0,0
2020-03-03,South America,Chile,-35.6751,-71.543,1,0,0
2020-03-04,South America,Chile,-35.6751,-71.543,0,0,0
2020-03-05,South America,Chile,-35.6751,-71.543,3,0,0
2020-03-06,South America,Chile,-35.6751,-71.543,0,0,0
2020-03-07,South America,Chile,-35.6751,-71.543,0,0,0
2020-03-08,South America,Chile,-35.6751,-71.543,4,0,0
2020-03-09,South America,Chile,-35.6751,-71.543,0,0,0
2020-03-10,South America,Chile,-35.6751,-71.543,5,0,0
2020-03-11,South America,Chile,-35.6751,-71.543,10,0,0
2020-03-12,South America,Chile,-35.6751,-71.543,0,0,0
2020-03-13,South America,Chile,-35.6751,-71.543,20,0,0
2020-03-14,South America,Chile,-35.6751,-71.543,18,0,0
2020-03-15,South America,Chile,-35.6751,-71.543,13,0,0
2020-03-16,South America,Chile,-35.6751,-71.543,81,0,0
2020-03-17,South America,Chile,-35.6751,-71.543,46,0,0
2020-03-18,South America,Chile,-35.6751,-71.543,37,0,0
2020-03-19,South America,Chile,-35.6751,-71.543,0,0,0
2020-03-20,South America,Chile,-35.6751,-71.543,196,0,6
2020-03-21,South America,Chile,-35.6751,-71.543,103,0,0
2020-03-22,South America,Chile,-35.6751,-71.543,95,1,2
2020-03-23,South America,Chile,-35.6751,-71.543,114,1,0
2020-03-24,South America,Chile,-35.6751,-71.543,176,0,9
2020-03-25,South America,Chile,-35.6751,-71.543,220,1,5
2020-03-26,South America,Chile,-35.6751,-71.543,164,1,0
2020-03-27,South America,Chile,-35.6751,-71.543,304,1,21
2020-03-28,South America,Chile,-35.6751,-71.543,299,1,18
2020-03-29,South America,Chile,-35.6751,-71.543,230,1,14
2020-03-30,South America,Chile,-35.6751,-71.543,310,1,81
2020-03-31,South America,Chile,-35.6751,-71.543,289,4,0
2020-04-01,South America,Chile,-35.6751,-71.543,293,4,78
2020-04-02,South America,Chile,-35.6751,-71.543,373,2,101
2020-04-03,South America,Chile,-35.6751,-71.543,333,4,92
2020-04-04,South America,Chile,-35.6751,-71.543,424,5,101
2020-04-05,South America,Chile,-35.6751,-71.543,310,7,90
2020-04-06,South America,Chile,-35.6751,-71.543,344,3,110
2020-04-07,South America,Chile,-35.6751,-71.543,301,6,170
2020-04-08,South America,Chile,-35.6751,-71.543,430,5,217
2020-04-09,South America,Chile,-35.6751,-71.543,426,9,159
2020-04-10,South America,Chile,-35.6751,-71.543,529,8,297
2020-04-11,South America,Chile,-35.6751,-71.543,426,8,293
2020-04-12,South America,Chile,-35.6751,-71.543,286,7,195
2020-04-13,South America,Chile,-35.6751,-71.543,312,2,308
2020-04-14,South America,Chile,-35.6751,-71.543,392,10,279
2020-04-15,South America,Chile,-35.6751,-71.543,356,2,291
2020-04-16,South America,Chile,-35.6751,-71.543,534,11,362
2020-04-17,South America,Chile,-35.6751,-71.543,445,11,322
2020-04-18,South America,Chile,-35.6751,-71.543,478,10,414
2020-04-19,South America,Chile,-35.6751,-71.543,358,7,303
2020-04-20,South America,Chile,-35.6751,-71.543,419,6,338
2020-04-21,South America,Chile,-35.6751,-71.543,325,8,293
2020-04-22,South America,Chile,-35.6751,-71.543,464,13,417
2020-04-23,South America,Chile,-35.6751,-71.543,516,8,418
2020-04-24,South America,Chile,-35.6751,-71.543,494,6,523
2020-04-25,South America,Chile,-35.6751,-71.543,552,7,419
2020-04-26,South America,Chile,-35.6751,-71.543,473,8,278
2020-04-27,South America,Chile,-35.6751,-71.543,482,9,303
2020-04-28,South America,Chile,-35.6751,-71.543,552,9,383
2020-04-29,South America,Chile,-35.6751,-71.543,520,9,347
2020-04-30,South America,Chile,-35.6751,-71.543,1138,11,523
2020-05-01,South America,Chile,-35.6751,-71.543,985,7,438
2020-05-02,South America,Chile,-35.6751,-71.543,1427,13,554
2020-05-03,South America,Chile,-35.6751,-71.543,1228,13,469
2020-05-04,South America,Chile,-35.6751,-71.543,980,10,374
2020-05-05,South America,Chile,-35.6751,-71.543,1373,5,295
2020-05-06,South America,Chile,-35.6751,-71.543,1032,6,479
2020-05-07,South America,Chile,-35.6751,-71.543,1533,4,475
2020-05-08,South America,Chile,-35.6751,-71.543,1391,9,496
2020-05-09,South America,Chile,-35.6751,-71.543,1247,10,507
2020-05-10,South America,Chile,-35.6751,-71.543,1647,8,445
2020-05-11,South America,Chile,-35.6751,-71.543,1197,11,493
2020-05-12,South America,Chile,-35.6751,-71.543,1658,12,520
2020-05-13,South America,Chile,-35.6751,-71.543,2660,11,740
2020-05-14,South America,Chile,-35.6751,-71.543,2659,22,790
2020-05-15,South America,Chile,-35.6751,-71.543,2502,26,959
2020-05-16,South America,Chile,-35.6751,-71.543,1886,27,1400
2020-05-17,South America,Chile,-35.6751,-71.543,2353,29,1199
2020-05-18,South America,Chile,-35.6751,-71.543,2278,28,952
2020-05-19,South America,Chile,-35.6751,-71.543,3520,31,1342
2020-05-20,South America,Chile,-35.6751,-71.543,4038,35,997
2020-05-21,South America,Chile,-35.6751,-71.543,3964,45,1488
2020-05-22,South America,Chile,-35.6751,-71.543,4276,41,1350
2020-05-23,South America,Chile,-35.6751,-71.543,3536,43,1204
2020-05-24,South America,Chile,-35.6751,-71.543,3709,45,1602
2020-05-25,South America,Chile,-35.6751,-71.543,4895,43,1154
2020-05-26,South America,Chile,-35.6751,-71.543,3964,45,1613
2020-05-27,South America,Chile,-35.6751,-71.543,4328,35,2625
2020-05-28,South America,Chile,-35.6751,-71.543,4654,49,2575
2020-05-29,South America,Chile,-35.6751,-71.543,3695,54,2483
2020-05-30,South America,Chile,-35.6751,-71.543,4220,53,1833
2020-05-31,South America,Chile,-35.6751,-71.543,4830,57,2296
2020-06-01,South America,Chile,-35.6751,-71.543,5470,59,2219
2020-06-02,South America,Chile,-35.6751,-71.543,3528,75,41227
2020-06-03,South America,Chile,-35.6751,-71.543,4942,87,4575
2020-06-04,South America,Chile,-35.6751,-71.543,4664,81,4883
2020-06-05,South America,Chile,-35.6751,-71.543,4207,92,3727
2020-06-06,South America,Chile,-35.6751,-71.543,5246,93,4459
2020-06-07,South America,Chile,-35.6751,-71.543,6405,96,4333
2020-06-08,South America,Chile,-35.6751,-71.543,4696,627,4098
2020-06-09,South America,Chile,-35.6751,-71.543,3913,19,5113
2020-06-10,South America,Chile,-35.6751,-71.543,5697,192,4419
2020-06-11,South America,Chile,-35.6751,-71.543,5636,173,4664
2020-06-12,South America,Chile,-35.6751,-71.543,6754,222,4914
2020-06-13,South America,Chile,-35.6751,-71.543,6509,231,5938
2020-06-14,South America,Chile,-35.6751,-71.543,6938,222,6408
2020-06-15,South America,Chile,-35.6751,-71.543,5143,39,5088
2020-06-16,South America,Chile,-35.6751,-71.543,5013,21,7440
2020-06-17,South America,Chile,-35.6751,-71.543,36179,232,25699
2020-06-18,South America,Chile,-35.6751,-71.543,4475,226,4510
2020-06-19,South America,Chile,-35.6751,-71.543,6290,252,5050
2020-06-20,South America,Chile,-35.6751,-71.543,5355,202,5118
2020-06-21,South America,Chile,-35.6751,-71.543,5607,184,3960
2020-06-22,South America,Chile,-35.6751,-71.543,4608,23,4828
2020-06-23,South America,Chile,-35.6751,-71.543,3804,3,5173
2020-06-24,South America,Chile,-35.6751,-71.543,3649,226,4523
2020-06-25,South America,Chile,-35.6751,-71.543,4648,172,4234
2020-06-26,South America,Chile,-35.6751,-71.543,4296,165,4104
2020-06-27,South America,Chile,-35.6751,-71.543,4406,279,4624
2020-06-28,South America,Chile,-35.6751,-71.543,4216,162,4155
2020-06-29,South America,Chile,-35.6751,-71.543,4017,66,3944
2020-06-30,South America,Chile,-35.6751,-71.543,3394,113,5075
2020-07-01,South America,Chile,-35.6751,-71.543,2650,65,4214
2020-07-02,South America,Chile,-35.6751,-71.543,2498,167,3804
2020-07-03,South America,Chile,-35.6751,-71.543,3548,131,4096
2020-07-04,South America,Chile,-35.6751,-71.543,3758,141,4108
2020-07-05,South America,Chile,-35.6751,-71.543,3685,116,3588
2020-07-06,South America,Chile,-35.6751,-71.543,3025,76,3339
2020-07-07,South America,Chile,-35.6751,-71.543,2462,50,3873
2020-07-08,South America,Chile,-35.6751,-71.543,2064,139,3490
2020-01-22,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-01-23,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-01-24,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-01-25,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-01-26,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-01-27,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-01-28,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-01-29,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-01-30,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-01-31,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-01,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-02,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-03,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-04,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-05,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-06,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-07,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-08,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-09,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-10,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-11,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-12,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-13,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-14,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-15,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-16,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-17,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-18,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-19,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-20,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-21,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-22,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-23,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-24,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-25,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-26,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-27,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-28,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-02-29,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-03-01,South America,Ecuador,-1.8312,-78.1834,6,0,0
2020-03-02,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-03-03,South America,Ecuador,-1.8312,-78.1834,1,0,0
2020-03-04,South America,Ecuador,-1.8312,-78.1834,3,0,0
2020-03-05,South America,Ecuador,-1.8312,-78.1834,3,0,0
2020-03-06,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-03-07,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-03-08,South America,Ecuador,-1.8312,-78.1834,1,0,0
2020-03-09,South America,Ecuador,-1.8312,-78.1834,1,0,0
2020-03-10,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-03-11,South America,Ecuador,-1.8312,-78.1834,2,0,0
2020-03-12,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-03-13,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-03-14,South America,Ecuador,-1.8312,-78.1834,11,2,0
2020-03-15,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-03-16,South America,Ecuador,-1.8312,-78.1834,9,0,0
2020-03-17,South America,Ecuador,-1.8312,-78.1834,21,0,0
2020-03-18,South America,Ecuador,-1.8312,-78.1834,53,0,0
2020-03-19,South America,Ecuador,-1.8312,-78.1834,88,1,0
2020-03-20,South America,Ecuador,-1.8312,-78.1834,168,2,0
2020-03-21,South America,Ecuador,-1.8312,-78.1834,139,2,3
2020-03-22,South America,Ecuador,-1.8312,-78.1834,283,7,0
2020-03-23,South America,Ecuador,-1.8312,-78.1834,192,4,0
2020-03-24,South America,Ecuador,-1.8312,-78.1834,101,9,0
2020-03-25,South America,Ecuador,-1.8312,-78.1834,91,1,0
2020-03-26,South America,Ecuador,-1.8312,-78.1834,230,6,0
2020-03-27,South America,Ecuador,-1.8312,-78.1834,192,2,0
2020-03-28,South America,Ecuador,-1.8312,-78.1834,228,12,0
2020-03-29,South America,Ecuador,-1.8312,-78.1834,101,10,0
2020-03-30,South America,Ecuador,-1.8312,-78.1834,38,2,0
2020-03-31,South America,Ecuador,-1.8312,-78.1834,278,15,51
2020-04-01,South America,Ecuador,-1.8312,-78.1834,508,18,4
2020-04-02,South America,Ecuador,-1.8312,-78.1834,415,27,7
2020-04-03,South America,Ecuador,-1.8312,-78.1834,205,25,0
2020-04-04,South America,Ecuador,-1.8312,-78.1834,97,27,35
2020-04-05,South America,Ecuador,-1.8312,-78.1834,181,8,0
2020-04-06,South America,Ecuador,-1.8312,-78.1834,101,11,0
2020-04-07,South America,Ecuador,-1.8312,-78.1834,0,0,0
2020-04-08,South America,Ecuador,-1.8312,-78.1834,703,51,40
2020-04-09,South America,Ecuador,-1.8312,-78.1834,515,30,199
2020-04-10,South America,Ecuador,-1.8312,-78.1834,2196,25,29
2020-04-11,South America,Ecuador,-1.8312,-78.1834,96,18,43
2020-04-12,South America,Ecuador,-1.8312,-78.1834,209,18,90
2020-04-13,South America,Ecuador,-1.8312,-78.1834,63,22,96
2020-04-14,South America,Ecuador,-1.8312,-78.1834,74,14,99
2020-04-15,South America,Ecuador,-1.8312,-78.1834,255,19,84
2020-04-16,South America,Ecuador,-1.8312,-78.1834,367,15,58
2020-04-17,South America,Ecuador,-1.8312,-78.1834,225,18,0
2020-04-18,South America,Ecuador,-1.8312,-78.1834,572,35,170
2020-04-19,South America,Ecuador,-1.8312,-78.1834,446,18,53
